"max_zscore","pulse","variable","conditions","odorant","olfactory_receptor","short_cond_names"
3.2445,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 1","DmOR59b","DmOR59b_M_5"
2.9238,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 1","DmOR59b","DmOR59b_M_5"
2.9285,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 1","DmOR59b","DmOR59b_M_5"
27.8934,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
20.2497,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
17.5915,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
25.6296,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
20.9306,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
17.2848,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
27.9278,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
23.1291,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
21.852,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
16.8361,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
13.8959,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
12.5373,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
16.5841,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
12.8552,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
10.1587,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
19.2514,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
15.6013,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
12.5524,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Cider","DmOR59b","DmOR59b_M_5"
3.0637,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.7523,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
1.9532,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
3.2977,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
1.4092,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
1.5549,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
3.7443,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.5548,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.2585,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.3638,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.8885,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.1354,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
1.2076,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
0.1238,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
0.1302,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
2.9148,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
1.4126,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
1.4021,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 2","DmOR59b","DmOR59b_M_5"
10.4649,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
8.4103,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
8.2566,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
10.9005,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
8.0963,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
7.1455,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
13.6107,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
10.4025,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
8.734,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
12.0199,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
10.1698,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
9.0513,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
5.7072,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
4.2222,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
3.386,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
8.2877,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
6.6696,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
5.9928,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","(-)-Carvone","DmOR59b","DmOR59b_M_5"
2.5698,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
2.1741,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.8995,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
2.2974,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.0315,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.929,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
2.8254,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
2.2059,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.7078,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.8047,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.8872,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.9528,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
0.9764,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.4474,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.1131,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.6889,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.2059,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
1.0197,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 3","DmOR59b","DmOR59b_M_5"
15.8292,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
12.5257,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
11.6798,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
12.8264,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
9.7543,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
8.3008,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
15.9924,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
12.2129,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
10.5938,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
14.2115,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
11.056,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
9.4736,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
6.6622,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
4.9195,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
4.7017,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
8.3972,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
6.867,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
6.3652,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Furanone","DmOR59b","DmOR59b_M_5"
1.8848,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.7139,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.483,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.212,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.8982,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.2143,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.4693,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.5339,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.9825,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.5259,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.1239,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.776,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
0.919,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.0675,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
0.3389,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
0.8266,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
1.6697,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
-0.6434,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 4","DmOR59b","DmOR59b_M_5"
17.5938,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
13.504,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
11.4749,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
17.6422,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
13.5644,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
10.6769,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
19.1624,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
13.6219,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
12.9391,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
19.6601,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
14.8713,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
13.4715,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
10.6544,"1_04132023_3_antenna_17_pulse_1","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
7.7611,"1_04132023_3_antenna_17_pulse_2","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
6.5872,"1_04132023_3_antenna_17_pulse_3","1_04132023_3_antenna_17","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
14.8101,"1_04132023_3_antenna_18_pulse_1","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
11.2507,"1_04132023_3_antenna_18_pulse_2","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
9.2687,"1_04132023_3_antenna_18_pulse_3","1_04132023_3_antenna_18","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","Hexanal","DmOR59b","DmOR59b_M_5"
2.3033,"1_04132023_3_antenna_13_pulse_1","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.2518,"1_04132023_3_antenna_13_pulse_2","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.5843,"1_04132023_3_antenna_13_pulse_3","1_04132023_3_antenna_13","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
2.0602,"1_04132023_3_antenna_14_pulse_1","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.2154,"1_04132023_3_antenna_14_pulse_2","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.2,"1_04132023_3_antenna_14_pulse_3","1_04132023_3_antenna_14","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.9142,"1_04132023_3_antenna_15_pulse_1","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.1681,"1_04132023_3_antenna_15_pulse_2","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.0784,"1_04132023_3_antenna_15_pulse_3","1_04132023_3_antenna_15","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
2.2306,"1_04132023_3_antenna_16_pulse_1","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
0.9025,"1_04132023_3_antenna_16_pulse_2","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
1.012,"1_04132023_3_antenna_16_pulse_3","1_04132023_3_antenna_16","DmOR59b_Orco_Transgene_Gal4_GCaMP7f_F_M_5","water 5","DmOR59b","DmOR59b_M_5"
